Country,Region,Points,Price,Grape
France,Bordeaux,86,15.0,Sauvignon Blanc
US,California,86,20.0,Cabernet Sauvignon
Spain,Northern Spain,86,28.0,Tempranillo
US,California,86,14.0,Chardonnay
US,New York,86,16.0,Chardonnay
US,California,86,28.0,Chardonnay
US,California,86,10.0,Pinot Grigio
US,Washington,86,30.0,Petite Sirah
US,Oregon,92,49.0,Pinot Noir
US,California,92,62.0,Cabernet Sauvignon
Spain,Northern Spain,92,80.0,Tinta de Toro
France,Provence,92,65.0,Rosé
France,Provence,92,32.0,Rosé
Austria,Kamptal,92,43.0,Grüner Veltliner
France,Provence,92,40.0,Rosé
Spain,Northern Spain,92,59.0,Tempranillo
US,California,92,65.0,Cabernet Sauvignon
Austria,Burgenland,92,15.0,Blaufränkisch
US,California,92,55.0,Syrah
US,California,92,36.0,Sangiovese
Austria,Vienna,92,18.0,Grüner Veltliner
US,California,91,19.0,Chardonnay
US,California,91,50.0,Barbera
US,California,91,75.0,Bordeaux-style Red Blend
US,California,91,48.0,Cabernet Sauvignon
New Zealand,Marlborough,91,35.0,Champagne Blend
US,California,91,18.0,Syrah
Italy,Southern Italy,91,29.0,Greco
Italy,Southern Italy,91,40.0,Aglianico
Spain,Northern Spain,91,60.0,Tempranillo Blend
US,California,91,49.0,Syrah
US,California,91,55.0,Pinot Noir
US,Oregon,91,45.0,Chardonnay
US,California,91,35.0,Syrah
US,California,91,38.0,Syrah
US,Washington,91,60.0,Bordeaux-style Red Blend
US,Oregon,91,20.0,Rhône-style White Blend
US,California,89,22.0,Rhône-style White Blend
Italy,Tuscany,89,90.0,Sangiovese
US,California,89,24.0,Chardonnay
US,Washington,89,34.0,Merlot
Canada,British Columbia,89,32.0,Merlot
Morocco,Morocco,89,25.0,Red Blend
Spain,Northern Spain,89,20.0,Tempranillo
Italy,Tuscany,89,65.0,Sangiovese
US,California,89,45.0,Sangiovese
Italy,Tuscany,89,15.0,Red Blend
US,Washington,89,36.0,Bordeaux-style Red Blend
Italy,Tuscany,89,49.0,Red Blend
Italy,Tuscany,89,15.0,Cabernet Sauvignon
Slovenia,Goriska Brda,89,22.0,Ribolla Gialla
US,California,89,20.0,Merlot
US,Washington,89,40.0,Syrah
Italy,Tuscany,89,107.0,Sangiovese
US,California,89,46.0,Cabernet Franc
US,California,89,29.0,Petite Sirah
US,California,89,30.0,Pinot Noir
US,California,89,21.0,Sauvignon Blanc
Serbia,Župa,89,40.0,Red Blend
US,California,89,36.0,Syrah
US,California,89,37.0,Viognier
US,California,89,36.0,Syrah
Bulgaria,Thracian Valley,89,12.0,Chardonnay
US,California,89,17.0,Chardonnay
US,California,89,45.0,Chardonnay
US,California,89,25.0,Syrah
US,California,89,22.0,Zinfandel
US,Oregon,88,22.0,Pinot Noir
Italy,Tuscany,88,35.0,Vermentino
US,California,88,22.0,Red Blend
US,Oregon,88,18.0,Gewürztraminer
Germany,Rheinhessen,88,18.0,Silvaner
Germany,Mosel,88,13.0,Riesling
US,California,88,12.0,Pinot Noir
US,California,88,28.0,Rhône-style Red Blend
Chile,Colchagua Valley,88,20.0,Syrah
US,California,88,13.0,Sauvignon Blanc
US,California,88,10.0,Petite Sirah
Spain,Northern Spain,88,30.0,Tempranillo Blend
Italy,Tuscany,88,140.0,Merlot
Chile,Maule Valley,88,20.0,Carmenère
France,Rhône Valley,88,14.0,Rosé
US,Oregon,88,13.0,Pinot Gris
US,Oregon,88,33.0,Pinot Noir
Italy,Tuscany,88,60.0,Red Blend
Italy,Tuscany,88,65.0,Merlot
France,Southwest France,88,16.0,Chardonnay-Sauvignon Blanc
US,California,88,25.0,Syrah-Grenache
US,California,88,35.0,Malbec
US,California,88,125.0,Bordeaux-style Red Blend
France,Southwest France,88,11.0,Red Blend
Spain,Northern Spain,88,24.0,Tempranillo
France,Southwest France,88,17.0,White Blend
Greece,Peloponnese,88,12.0,White Blend
France,Rhône Valley,88,20.0,Rhône-style White Blend
Germany,Mosel,88,14.0,Riesling
US,California,91,35.0,Red Blend
Portugal,Douro,91,75.0,Portuguese Red
US,New York,91,60.0,Champagne Blend
Chile,Maipo Valley,91,40.0,Red Blend
US,Washington,91,26.0,Chardonnay
US,Washington,91,36.0,Petit Verdot
Chile,Maule Valley,91,35.0,Cabernet Sauvignon-Carmenère
France,Alsace,91,25.0,Riesling
France,Alsace,91,48.0,Gewürztraminer
France,Alsace,91,29.0,Riesling
US,California,91,35.0,Chardonnay
US,California,91,48.0,Chardonnay
Canada,Ontario,91,60.0,Vidal
Lebanon,Lebanon,91,30.0,Syrah-Cabernet Sauvignon
US,California,91,20.0,Syrah
US,California,91,70.0,Cabernet Sauvignon
Portugal,Douro,91,23.0,Portuguese Red
US,California,91,38.0,Zinfandel
US,California,91,25.0,Chardonnay
US,California,91,18.0,Chardonnay
US,California,91,40.0,Red Blend
France,Bordeaux,91,24.0,Bordeaux-style Red Blend
US,California,91,20.0,Red Blend
Italy,Piedmont,91,40.0,Nebbiolo
France,Bordeaux,91,50.0,Bordeaux-style Red Blend
US,Washington,91,20.0,Cabernet Sauvignon
US,Washington,91,80.0,Red Blend
France,Burgundy,90,46.0,Chardonnay
US,Oregon,90,19.0,Pinot Blanc
Italy,Northeastern Italy,90,18.0,Sauvignon
Italy,Tuscany,90,75.0,Sangiovese
Italy,Veneto,90,18.0,Garganega
Italy,Lombardy,90,20.0,Turbiana
US,California,90,48.0,Pinot Noir
Italy,Northeastern Italy,90,20.0,Pinot Grigio
Portugal,Tejo,90,13.0,Portuguese White
France,Bordeaux,90,60.0,Bordeaux-style Red Blend
France,Bordeaux,90,23.0,Bordeaux-style Red Blend
US,Oregon,90,32.0,Pinot Noir
Portugal,Vinho Verde,90,19.0,Alvarinho
Germany,Franken,90,35.0,Rieslaner
Germany,Mosel,90,33.0,Riesling
Germany,Pfalz,90,18.0,Riesling
Germany,Mosel,90,23.0,Riesling
US,Oregon,90,28.0,Marsanne-Roussanne
Germany,Mosel,90,32.0,Riesling
Italy,Northeastern Italy,90,18.0,Pinot Bianco
Portugal,Tejo,90,20.0,Cabernet Sauvignon
US,California,90,35.0,Chardonnay
Germany,Mosel,90,15.0,Riesling
US,California,90,36.0,Syrah
US,California,90,32.0,Albariño
US,California,90,49.0,Cabernet Sauvignon
US,California,90,40.0,Zinfandel
Italy,Tuscany,90,60.0,Red Blend
US,Virginia,87,40.0,Red Blend
Argentina,Mendoza Province,87,15.0,White Blend
US,California,87,45.0,Cabernet Sauvignon
Italy,Piedmont,87,60.0,Nebbiolo
US,Virginia,87,28.0,Petit Verdot
Italy,Piedmont,87,50.0,Nebbiolo
Argentina,Mendoza Province,87,39.0,Malbec
Portugal,Vinho Verde,87,13.0,Arinto
Spain,Northern Spain,87,11.0,Tempranillo
US,California,87,20.0,Merlot
Spain,Northern Spain,87,10.0,Rosado
US,California,87,48.0,Pinot Noir
Argentina,Mendoza Province,87,12.0,Torrontés
Portugal,Alentejano,87,12.0,Portuguese Red
Argentina,Mendoza Province,87,28.0,Cabernet Sauvignon
US,California,87,75.0,Cabernet Sauvignon
Italy,Piedmont,87,45.0,Nebbiolo
US,California,87,26.0,Pinot Noir
US,Virginia,87,26.0,Viognier
US,California,87,30.0,Chardonnay
Portugal,Vinho Verde,87,12.0,Portuguese White
US,California,87,11.0,Pinot Noir
France,Bordeaux,87,17.0,Bordeaux-style Red Blend
France,Bordeaux,87,20.0,Bordeaux-style Red Blend
France,Bordeaux,87,13.0,Bordeaux-style White Blend
France,Loire Valley,87,26.0,Sauvignon Blanc
US,Oregon,87,16.0,Pinot Gris
Spain,Northern Spain,89,30.0,Tempranillo
Germany,Pfalz,89,20.0,Dornfelder
Italy,Piedmont,89,60.0,Nebbiolo
Australia,South Australia,89,20.0,Pinot Noir
Italy,Piedmont,89,70.0,Nebbiolo
Spain,Northern Spain,89,33.0,Tempranillo
Argentina,Mendoza Province,89,22.0,Malbec
Italy,Piedmont,89,45.0,Nebbiolo
Italy,Piedmont,89,79.0,Nebbiolo
US,Oregon,89,48.0,Pinot Noir
Germany,Rheinhessen,89,14.0,Pinot Gris
US,California,89,65.0,Syrah
US,California,89,20.0,Viognier
France,Southwest France,89,12.0,Bordeaux-style White Blend
Germany,Rheinhessen,89,13.0,Silvaner
Germany,Rheingau,89,24.0,Riesling
US,Oregon,89,32.0,Syrah
US,California,89,32.0,Red Blend
France,Loire Valley,89,29.0,Sauvignon Blanc
Italy,Piedmont,89,79.0,Nebbiolo
Portugal,Alentejano,89,15.0,Alicante Bouschet
Australia,Victoria,89,20.0,Pinot Noir
US,California,89,22.0,Viognier
Italy,Piedmont,89,45.0,Nebbiolo
US,Oregon,89,48.0,Pinot Noir
Spain,Northern Spain,89,73.0,Tempranillo
US,Oregon,89,45.0,Pinot Noir
Italy,Piedmont,89,48.0,Nebbiolo
France,Alsace,89,12.0,Pinot Blanc
France,Alsace,89,14.0,Pinot Blanc
France,Alsace,89,13.0,Sylvaner
US,Oregon,89,45.0,Pinot Noir
Spain,Northern Spain,89,20.0,Garnacha
Spain,Northern Spain,89,20.0,Tempranillo Blend
Chile,Colchagua Valley,89,17.0,Sauvignon Blanc
US,California,89,45.0,Malbec
Spain,Northern Spain,89,65.0,Tinto Fino
Italy,Sicily & Sardinia,89,23.0,Carricante
US,California,89,22.0,Sauvignon Blanc
US,California,89,32.0,Viognier
Italy,Southern Italy,89,18.0,Fiano
US,California,89,32.0,Chardonnay
US,California,89,25.0,Merlot
US,Oregon,89,28.0,Tempranillo
France,Burgundy,89,37.0,Pinot Noir
Moldova,Moldova,89,39.0,Red Blend
Chile,Aconcagua Valley,89,20.0,Cabernet Sauvignon
US,California,89,22.0,Chardonnay
US,California,89,49.0,Syrah
US,California,89,76.0,Mourvèdre
Spain,Galicia,89,17.0,Albariño
Italy,Sicily & Sardinia,89,80.0,Carricante
Italy,Sicily & Sardinia,89,15.0,Grillo
US,California,89,35.0,Grenache
Italy,Sicily & Sardinia,89,52.0,Nerello Mascalese
France,Alsace,89,38.0,Pinot Noir
US,California,95,75.0,Pinot Noir
US,Oregon,95,45.0,Pinot Noir
France,Alsace,95,41.0,Riesling
Australia,South Australia,95,500.0,Cabernet Sauvignon
US,California,95,75.0,Syrah
France,Alsace,95,65.0,Gewürztraminer
US,California,95,95.0,Pinot Noir
Spain,Northern Spain,95,70.0,Tempranillo
France,Bordeaux,95,85.0,Bordeaux-style Red Blend
France,Bordeaux,95,75.0,Bordeaux-style Red Blend
France,Alsace,95,30.0,Riesling
France,Bordeaux,95,35.0,Bordeaux-style White Blend
US,California,95,62.0,Pinot Noir
Australia,South Australia,95,200.0,Shiraz
US,California,95,58.0,Pinot Noir
France,Bordeaux,95,150.0,Bordeaux-style Red Blend
Australia,South Australia,95,95.0,Red Blend
Australia,South Australia,95,185.0,Grenache
France,Alsace,95,100.0,Riesling
Italy,Tuscany,95,63.0,Sangiovese
US,California,95,60.0,Pinot Noir
France,Alsace,95,98.0,Alsace white blend
France,Alsace,95,43.0,Riesling
US,Oregon,95,70.0,Pinot Noir
US,California,95,60.0,Pinot Noir
US,California,95,82.0,Pinot Noir
France,Bordeaux,94,120.0,Bordeaux-style Red Blend
France,Bordeaux,86,20.0,Bordeaux-style Red Blend
US,California,86,8.0,Pinot Noir
US,California,86,55.0,Pinot Noir
France,Bordeaux,86,20.0,Bordeaux-style Red Blend
Italy,Tuscany,86,75.0,Sangiovese
Spain,Northern Spain,86,12.0,Tempranillo
Spain,Northern Spain,86,15.0,Tempranillo Blend
Argentina,Mendoza Province,86,13.0,Cabernet Sauvignon
France,Bordeaux,86,25.0,Bordeaux-style Red Blend
France,Bordeaux,86,28.0,Bordeaux-style Red Blend
France,Bordeaux,86,25.0,Bordeaux-style Red Blend
France,Bordeaux,86,39.0,Bordeaux-style Red Blend
US,Washington,86,26.0,Bordeaux-style Red Blend
Argentina,Mendoza Province,86,11.0,Chenin Blanc-Chardonnay
France,Bordeaux,86,15.0,Bordeaux-style Red Blend
US,Washington,86,15.0,Chardonnay
Spain,Northern Spain,86,14.0,Godello
US,Washington,86,28.0,Red Blend
Italy,Tuscany,86,70.0,Sangiovese
Italy,Tuscany,86,90.0,Sangiovese
Italy,Tuscany,86,100.0,Sangiovese
Italy,Tuscany,86,100.0,Sangiovese
US,Washington,86,13.0,Cabernet Sauvignon
Italy,Tuscany,86,90.0,Sangiovese
Argentina,Mendoza Province,86,16.0,Cabernet Sauvignon
US,California,86,18.0,Chardonnay
US,California,86,12.0,Chardonnay
US,Idaho,86,50.0,Petite Sirah
US,Washington,86,14.0,Rhône-style White Blend
US,California,91,25.0,Chardonnay
US,California,91,32.0,Chardonnay
Austria,Niederösterreich,91,22.0,Gelber Muskateller
Austria,Kremstal,91,15.0,Grüner Veltliner
New Zealand,Hawke's Bay,91,30.0,Sauvignon Blanc
US,California,91,67.0,Pinot Noir
US,California,91,90.0,Cabernet Sauvignon
Austria,Burgenland,91,18.0,Blaufränkisch
Italy,Northeastern Italy,91,45.0,Sauvignon
Austria,Burgenland,91,13.0,Grüner Veltliner
US,California,91,30.0,Sauvignon Blanc
France,Provence,91,60.0,Provence red blend
France,Provence,91,24.0,Rosé
France,Provence,91,25.0,Rosé
France,Southwest France,91,90.0,Viognier
Italy,Southern Italy,91,35.0,Greco
France,Provence,91,24.0,Rosé
France,Provence,91,20.0,Rosé
France,Provence,91,17.0,Rosé
France,Provence,91,20.0,Rosé
Austria,Niederösterreich,91,17.0,Gelber Muskateller
Austria,Wagram,91,17.0,Roter Veltliner
US,California,91,39.0,Red Blend
US,California,91,55.0,Pinot Noir
US,California,91,24.0,Sauvignon Blanc-Semillon
US,California,91,89.0,Cabernet Sauvignon
US,Oregon,91,20.0,Rosé
Spain,Northern Spain,91,80.0,Tempranillo-Cabernet Sauvignon
US,California,91,28.0,Zinfandel
US,California,91,54.0,Cabernet Sauvignon
Italy,Tuscany,89,80.0,Sangiovese
Italy,Tuscany,89,100.0,Sangiovese
US,California,89,20.0,Pinot Gris
Italy,Tuscany,89,128.0,Sangiovese
US,Washington,89,12.0,Chardonnay
France,Burgundy,89,50.0,Chardonnay
France,Loire Valley,89,40.0,Sauvignon Blanc
US,Washington,89,32.0,Petite Verdot
US,Washington,89,40.0,Bordeaux-style Red Blend
Macedonia,Tikves,89,15.0,Vranec
US,California,89,35.0,Pinot Noir
US,New York,89,25.0,Cabernet Sauvignon
Italy,Tuscany,89,130.0,Sangiovese
US,Washington,89,30.0,Petit Verdot
US,California,89,49.0,Zinfandel
US,Washington,89,34.0,Syrah
US,Washington,89,45.0,Merlot
France,Burgundy,89,79.0,Pinot Noir
Canada,British Columbia,89,40.0,Pinot Noir
US,California,89,25.0,Pinot Noir
Italy,Tuscany,89,14.0,Sangiovese
US,Washington,89,26.0,Syrah
Slovenia,Goriska Brda,89,27.0,Ribolla Gialla
Italy,Tuscany,89,99.0,Sangiovese
Italy,Tuscany,89,30.0,Red Blend
India,Nashik,89,12.0,Sauvignon Blanc
US,Washington,89,18.0,Red Blend
Canada,British Columbia,89,18.0,Chardonnay
US,Washington,89,10.0,Merlot
Italy,Tuscany,89,33.0,Sangiovese
US,Washington,91,20.0,Cabernet Sauvignon
US,Washington,91,80.0,Red Blend
US,California,91,35.0,Rhône-style Red Blend
US,California,91,35.0,Grenache-Syrah
US,California,91,34.0,Grenache
US,California,91,35.0,Zinfandel
US,California,91,42.0,Cabernet Sauvignon
US,California,91,20.0,Cabernet Sauvignon
France,Alsace,90,29.0,Riesling
France,Alsace,90,21.0,White Blend
Uruguay,Juanico,90,45.0,Red Blend
US,California,90,75.0,Cabernet Sauvignon
US,New York,90,15.0,Riesling
US,California,90,55.0,Chardonnay
Uruguay,Montevideo,90,57.0,Red Blend
France,Bordeaux,90,38.0,Bordeaux-style Red Blend
France,Bordeaux,90,30.0,Bordeaux-style Red Blend
France,Bordeaux,90,24.0,Bordeaux-style Red Blend
France,Bordeaux,90,14.0,Bordeaux-style Red Blend
US,California,90,29.0,Cabernet Franc
Portugal,Alentejano,90,24.0,Aragonez
US,California,90,18.0,Sauvignon Blanc
US,California,90,65.0,Cabernet Sauvignon
Slovenia,Kras,90,23.0,Vitovska
India,Nashik,90,12.0,Sauvignon Blanc
US,California,90,26.0,Zinfandel
US,California,90,25.0,Rhône-style Red Blend
US,California,90,24.0,Sangiovese
US,California,90,90.0,Cabernet Sauvignon
US,California,90,50.0,Syrah
Germany,Pfalz,88,27.0,Gewürztraminer
Spain,Northern Spain,88,70.0,Godello
US,California,88,25.0,Cabernet Franc
Italy,Lombardy,88,26.0,Nebbiolo
France,Southwest France,88,19.0,Malbec
France,Southwest France,88,30.0,Malbec
US,California,88,18.0,Red Blend
Germany,Pfalz,88,18.0,Riesling
Germany,Mosel,88,24.0,Riesling
Italy,Tuscany,88,32.0,Red Blend
US,California,88,36.0,Chardonnay
US,California,88,25.0,Sauvignon Blanc
France,Southwest France,88,16.0,White Blend
US,California,88,30.0,Rhône-style Red Blend
US,Oregon,88,22.0,Rosé
France,Rhône Valley,88,16.0,Rosé
US,California,88,25.0,Sauvignon Blanc
US,California,88,30.0,Viognier
Italy,Tuscany,88,20.0,Red Blend
US,Oregon,88,16.0,Pinot Gris
Spain,Northern Spain,88,24.0,Syrah
US,Oregon,88,24.0,Pinot Noir-Syrah
Chile,Colchagua Valley,88,20.0,Cabernet Sauvignon
US,California,88,30.0,Pinot Noir
Germany,Mosel,88,26.0,Riesling
US,California,88,60.0,Pinot Noir
US,Oregon,88,21.0,Albariño
US,California,88,25.0,Sauvignon Blanc
US,California,88,26.0,Pinot Noir
Italy,Tuscany,88,18.0,Sangiovese
US,Oregon,90,75.0,Pinot Noir
Italy,Northeastern Italy,90,30.0,Sauvignon
US,Oregon,90,29.0,Gamay Noir
US,California,90,30.0,Merlot
US,California,90,80.0,Pinot Noir
Italy,Northeastern Italy,90,37.0,Pinot Bianco
France,Bordeaux,90,45.0,Bordeaux-style Red Blend
France,Southwest France,90,25.0,Malbec
Portugal,Alentejo,90,13.0,Portuguese Red
Germany,Baden,89,110.0,Spätburgunder
France,Burgundy,89,50.0,Chardonnay
Italy,Northeastern Italy,89,22.0,Pinot Grigio
Italy,Northeastern Italy,89,18.0,Pinot Grigio
Portugal,Alentejano,89,14.0,Portuguese Red
US,California,89,80.0,Bordeaux-style Red Blend
US,Oregon,89,60.0,Pinot Noir
France,Southwest France,89,40.0,Syrah
France,Bordeaux,89,25.0,Bordeaux-style Red Blend
US,California,89,42.0,Chardonnay
US,California,89,68.0,Cabernet Sauvignon
US,California,89,20.0,Pinot Noir
Italy,Tuscany,89,30.0,Red Blend
France,Beaujolais,89,22.0,Gamay
France,Beaujolais,89,25.0,Gamay
Italy,Lombardy,89,25.0,Turbiana
Portugal,Douro,89,13.0,Portuguese White
Germany,Rheinhessen,89,14.0,Pinot Noir
US,Oregon,89,20.0,Pinot Noir
Portugal,Alentejano,89,14.0,Aragonês
US,California,89,40.0,Red Blend
Germany,Mosel,89,30.0,Riesling
Germany,Mosel,89,40.0,Riesling
France,Southwest France,89,16.0,Malbec
Spain,Galicia,89,26.0,White Blend
Italy,Piedmont,89,35.0,Nebbiolo
Italy,Piedmont,89,26.0,Nebbiolo
US,California,89,45.0,Pinot Noir
Germany,Baden,89,25.0,Pinot Gris
US,California,89,40.0,Red Blend
US,California,89,35.0,Gewürztraminer
France,Burgundy,89,43.0,Chardonnay
Spain,Galicia,89,18.0,Albariño
Argentina,Mendoza Province,89,25.0,Red Blend
Italy,Piedmont,89,42.0,Nebbiolo
US,Oregon,89,50.0,Pinot Noir
US,Oregon,89,75.0,Pinot Noir
Spain,Northern Spain,89,16.0,Tempranillo
Israel,Galilee,89,18.0,Chardonnay
Argentina,Mendoza Province,89,35.0,Red Blend
Germany,Rheinhessen,89,19.0,Grauburgunder
Germany,Mosel,89,24.0,Riesling
Germany,Mosel,89,20.0,Riesling
US,California,87,22.0,Viognier
US,Colorado,87,50.0,Red Blend
US,California,87,16.0,White Blend
US,California,87,39.0,Chardonnay
Slovenia,Dolenjska,87,12.0,Red Blend
Croatia,Korčula,87,19.0,Posip
Italy,Piedmont,87,80.0,Nebbiolo
US,Colorado,87,36.0,White Blend
US,Arizona,87,54.0,Petite Sirah
US,Virginia,87,19.0,Merlot
Spain,Catalonia,87,23.0,Red Blend
Spain,Northern Spain,87,52.0,Red Blend
US,Colorado,87,50.0,Red Blend
Italy,Piedmont,87,25.0,Nebbiolo
Portugal,Alentejano,87,10.0,Syrah
US,Virginia,87,40.0,Meritage
US,California,87,48.0,Pinot Noir
US,California,87,70.0,Cabernet Sauvignon
Italy,Piedmont,87,66.0,Nebbiolo
US,California,87,17.0,Pinot Noir
US,Virginia,87,22.0,Meritage
US,California,87,49.0,Cabernet Sauvignon
France,Loire Valley,87,26.0,Pinot Noir
US,California,87,18.0,Cabernet Sauvignon-Merlot
US,America,87,23.0,Red Blend
US,Oregon,87,42.0,Pinot Noir
US,Virginia,87,36.0,Bordeaux-style Red Blend
US,California,87,34.0,Chardonnay
US,California,87,25.0,Viognier
France,Burgundy,89,48.0,Pinot Noir
France,Burgundy,89,35.0,Chardonnay
US,Oregon,89,50.0,Pinot Noir
France,Alsace,89,23.0,Alsace white blend
France,Alsace,89,24.0,Auxerrois
France,Alsace,89,15.0,Pinot Blanc
US,Oregon,89,45.0,Pinot Noir
US,Oregon,89,39.0,Cabernet Sauvignon
France,Alsace,89,15.0,Pinot Blanc
France,Alsace,89,15.0,Alsace white blend
Chile,Casablanca Valley,89,24.0,Chardonnay
US,California,89,60.0,Cabernet Sauvignon
US,California,89,28.0,Red Blend
Italy,Sicily & Sardinia,89,22.0,Red Blend
US,California,89,27.0,Cabernet Franc
Italy,Southern Italy,89,25.0,Greco
Germany,Rheingau,89,20.0,Riesling
Italy,Sicily & Sardinia,89,49.0,Cannonau
Italy,Southern Italy,89,40.0,Fiano
Italy,Southern Italy,89,21.0,Fiano
US,California,89,32.0,Zinfandel
Italy,Sicily & Sardinia,89,22.0,Nero d'Avola
US,California,89,80.0,Cabernet Sauvignon
Chile,Bío Bío Valley,89,20.0,Riesling
Australia,Victoria,89,35.0,Riesling
Italy,Southern Italy,89,25.0,Fiano
US,California,89,38.0,Zinfandel
Spain,Northern Spain,89,13.0,Tempranillo
Spain,Northern Spain,89,80.0,Garnacha
US,California,89,25.0,Barbera
France,Alsace,94,26.0,Riesling
France,Alsace,94,45.0,Riesling
US,Oregon,94,63.0,Pinot Noir
France,Alsace,94,32.0,Riesling
France,Alsace,94,27.0,Riesling
Italy,Tuscany,94,90.0,Sangiovese
US,California,94,65.0,Pinot Noir
US,California,94,65.0,Pinot Noir
US,California,94,105.0,Pinot Noir
Spain,Catalonia,94,105.0,Carignan
US,California,94,55.0,Pinot Noir
US,California,94,48.0,Chardonnay
Italy,Tuscany,94,65.0,Sangiovese
US,California,94,90.0,Pinot Noir
France,Alsace,94,45.0,Riesling
France,Alsace,94,65.0,Muscat
US,California,94,72.0,Bordeaux-style Red Blend
US,Oregon,94,63.0,Pinot Noir
US,California,94,100.0,Red Blend
France,Alsace,94,37.0,Pinot Gris
France,Alsace,94,44.0,Riesling
US,California,94,58.0,Pinot Noir
US,California,94,38.0,Chardonnay
Spain,Northern Spain,94,58.0,Tempranillo Blend
France,Bordeaux,94,50.0,Bordeaux-style Red Blend
France,Bordeaux,94,130.0,Bordeaux-style Red Blend
France,Alsace,94,50.0,Pinot Gris
France,Alsace,94,24.0,Pinot Gris
France,Bordeaux,94,50.0,Bordeaux-style White Blend
US,California,86,9.0,Chardonnay
US,California,86,12.0,Cabernet Sauvignon
US,New York,86,20.0,Riesling
US,New York,86,18.0,Cabernet Franc
US,California,86,26.0,Chardonnay
US,California,86,24.0,Rhône-style White Blend
